卫视频道,#genre#
CGTN 西班牙语,http://vpn.famcloud.top:9878/rtp/239.3.1.217:4220$北京联通
CGTN 法语,http://221.219.148.78:8888/rtp/239.3.1.218:4220$北京联通
CGTN 法语,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.218:4220$北京联通
CGTN 法语,http://123.118.58.227:8686/rtp/239.3.1.218:4220$北京联通
CGTN 法语,http://111.196.134.175:20000/rtp/239.3.1.218:4220$北京联通
CGTN 法语,http://114.252.228.26:4022/rtp/239.3.1.218:4220$北京联通
CGTN 法语,http://vpn.famcloud.top:9878/rtp/239.3.1.218:4220$北京联通
CGTN 阿拉伯语,http://221.219.148.78:8888/rtp/239.3.1.219:4220$北京联通
CGTN 阿拉伯语,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.219:4220$北京联通
CGTN 阿拉伯语,http://123.118.58.227:8686/rtp/239.3.1.219:4220$北京联通
CGTN 阿拉伯语,http://111.196.134.175:20000/rtp/239.3.1.219:4220$北京联通
CGTN 阿拉伯语,http://114.252.228.26:4022/rtp/239.3.1.219:4220$北京联通
CGTN 阿拉伯语,http://vpn.famcloud.top:9878/rtp/239.3.1.219:4220$北京联通
CGTN 俄语,http://221.219.148.78:8888/rtp/239.3.1.220:4220$北京联通
CGTN 俄语,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.220:4220$北京联通
CGTN 俄语,http://123.118.58.227:8686/rtp/239.3.1.220:4220$北京联通
CGTN 俄语,http://111.196.134.175:20000/rtp/239.3.1.220:4220$北京联通
CGTN 俄语,http://114.252.228.26:4022/rtp/239.3.1.220:4220$北京联通
CGTN 俄语,http://vpn.famcloud.top:9878/rtp/239.3.1.220:4220$北京联通
CETV1,http://221.219.148.78:8888/rtp/239.3.1.57:8152$北京联通
CETV1,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.57:8152$北京联通
CETV1,http://123.118.58.227:8686/rtp/239.3.1.57:8152$北京联通
CETV1,http://111.196.134.175:20000/rtp/239.3.1.57:8152$北京联通
CETV1,http://114.252.228.26:4022/rtp/239.3.1.57:8152$北京联通
CETV1,http://vpn.famcloud.top:9878/rtp/239.3.1.57:8152$北京联通
CETV2,http://221.219.148.78:8888/rtp/239.3.1.54:4120$北京联通
CETV2,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.54:4120$北京联通
CETV2,http://123.118.58.227:8686/rtp/239.3.1.54:4120$北京联通
CETV2,http://111.196.134.175:20000/rtp/239.3.1.54:4120$北京联通
CETV2,http://114.252.228.26:4022/rtp/239.3.1.54:4120$北京联通
CETV2,http://vpn.famcloud.top:9878/rtp/239.3.1.54:4120$北京联通
CETV3,http://221.219.148.78:8888/rtp/239.3.1.55:4120$北京联通
CETV3,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.55:4120$北京联通
CETV3,http://123.118.58.227:8686/rtp/239.3.1.55:4120$北京联通
CETV3,http://111.196.134.175:20000/rtp/239.3.1.55:4120$北京联通
CETV3,http://114.252.228.26:4022/rtp/239.3.1.55:4120$北京联通
CETV3,http://vpn.famcloud.top:9878/rtp/239.3.1.55:4120$北京联通
CETV4,http://221.219.148.78:8888/rtp/239.3.1.56:4120$北京联通
CETV4,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.56:4120$北京联通
CETV4,http://123.118.58.227:8686/rtp/239.3.1.56:4120$北京联通
CETV4,http://111.196.134.175:20000/rtp/239.3.1.56:4120$北京联通
CETV4,http://114.252.228.26:4022/rtp/239.3.1.56:4120$北京联通
CETV4,http://vpn.famcloud.top:9878/rtp/239.3.1.56:4120$北京联通
其它频道,#genre#
BRTV新闻,http://221.219.148.78:8888/rtp/239.3.1.159:8000$北京联通
BRTV新闻,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.159:8000$北京联通
BRTV新闻,http://123.118.58.227:8686/rtp/239.3.1.159:8000$北京联通
BRTV新闻,http://111.196.134.175:20000/rtp/239.3.1.159:8000$北京联通
BRTV新闻,http://114.252.228.26:4022/rtp/239.3.1.159:8000$北京联通
BRTV新闻,http://vpn.famcloud.top:9878/rtp/239.3.1.159:8000$北京联通
BRTV影视,http://221.219.148.78:8888/rtp/239.3.1.158:8000$北京联通
BRTV影视,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.158:8000$北京联通
BRTV影视,http://123.118.58.227:8686/rtp/239.3.1.158:8000$北京联通
BRTV影视,http://111.196.134.175:20000/rtp/239.3.1.158:8000$北京联通
BRTV影视,http://114.252.228.26:4022/rtp/239.3.1.158:8000$北京联通
BRTV影视,http://vpn.famcloud.top:9878/rtp/239.3.1.158:8000$北京联通
BRTV文艺,http://221.219.148.78:8888/rtp/239.3.1.242:8000$北京联通
BRTV文艺,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.242:8000$北京联通
BRTV文艺,http://123.118.58.227:8686/rtp/239.3.1.242:8000$北京联通
BRTV文艺,http://111.196.134.175:20000/rtp/239.3.1.242:8000$北京联通
BRTV文艺,http://114.252.228.26:4022/rtp/239.3.1.242:8000$北京联通
BRTV文艺,http://vpn.famcloud.top:9878/rtp/239.3.1.242:8000$北京联通
BRTV财经,http://221.219.148.78:8888/rtp/239.3.1.116:8000$北京联通
BRTV财经,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.116:8000$北京联通
BRTV财经,http://123.118.58.227:8686/rtp/239.3.1.116:8000$北京联通
BRTV财经,http://111.196.134.175:20000/rtp/239.3.1.116:8000$北京联通
BRTV财经,http://114.252.228.26:4022/rtp/239.3.1.116:8000$北京联通
BRTV财经,http://vpn.famcloud.top:9878/rtp/239.3.1.116:8000$北京联通
BRTV生活,http://221.219.148.78:8888/rtp/239.3.1.117:8000$北京联通
BRTV生活,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.117:8000$北京联通
BRTV生活,http://123.118.58.227:8686/rtp/239.3.1.117:8000$北京联通
BRTV生活,http://111.196.134.175:20000/rtp/239.3.1.117:8000$北京联通
BRTV生活,http://114.252.228.26:4022/rtp/239.3.1.117:8000$北京联通
BRTV生活,http://vpn.famcloud.top:9878/rtp/239.3.1.117:8000$北京联通
BRTV青年,http://221.219.148.78:8888/# rtp/239.3.1.118:8000$北京联通
BRTV青年,http://bjyq-vnc-dns.mfsz.com.cn:8888/# rtp/239.3.1.118:8000$北京联通
BRTV青年,http://123.118.58.227:8686/# rtp/239.3.1.118:8000$北京联通
BRTV青年,http://111.196.134.175:20000/# rtp/239.3.1.118:8000$北京联通
BRTV青年,http://114.252.228.26:4022/# rtp/239.3.1.118:8000$北京联通
BRTV青年,http://vpn.famcloud.top:9878/# rtp/239.3.1.118:8000$北京联通
BRTV纪实科教,http://221.219.148.78:8888/rtp/239.3.1.115:8000$北京联通
BRTV纪实科教,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.115:8000$北京联通
BRTV纪实科教,http://123.118.58.227:8686/rtp/239.3.1.115:8000$北京联通
BRTV纪实科教,http://111.196.134.175:20000/rtp/239.3.1.115:8000$北京联通
BRTV纪实科教,http://114.252.228.26:4022/rtp/239.3.1.115:8000$北京联通
BRTV纪实科教,http://vpn.famcloud.top:9878/rtp/239.3.1.115:8000$北京联通
BRTV冬奥纪实,http://221.219.148.78:8888/# rtp/239.3.1.243:8000$北京联通
BRTV冬奥纪实,http://bjyq-vnc-dns.mfsz.com.cn:8888/# rtp/239.3.1.243:8000$北京联通
BRTV冬奥纪实,http://123.118.58.227:8686/# rtp/239.3.1.243:8000$北京联通
BRTV冬奥纪实,http://111.196.134.175:20000/# rtp/239.3.1.243:8000$北京联通
BRTV冬奥纪实,http://114.252.228.26:4022/# rtp/239.3.1.243:8000$北京联通
BRTV冬奥纪实,http://vpn.famcloud.top:9878/# rtp/239.3.1.243:8000$北京联通
BRTV冬奥纪实[R],http://221.219.148.78:8888/# rtp/239.3.1.120:8000$北京联通
BRTV冬奥纪实[R],http://bjyq-vnc-dns.mfsz.com.cn:8888/# rtp/239.3.1.120:8000$北京联通
BRTV冬奥纪实[R],http://123.118.58.227:8686/# rtp/239.3.1.120:8000$北京联通
BRTV冬奥纪实[R],http://111.196.134.175:20000/# rtp/239.3.1.120:8000$北京联通
BRTV冬奥纪实[R],http://114.252.228.26:4022/# rtp/239.3.1.120:8000$北京联通
BRTV冬奥纪实[R],http://vpn.famcloud.top:9878/# rtp/239.3.1.120:8000$北京联通
BRTV体育休闲,http://221.219.148.78:8888/rtp/239.3.1.243:8000$北京联通
BRTV体育休闲,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.243:8000$北京联通
BRTV体育休闲,http://123.118.58.227:8686/rtp/239.3.1.243:8000$北京联通
BRTV体育休闲,http://111.196.134.175:20000/rtp/239.3.1.243:8000$北京联通
BRTV体育休闲,http://114.252.228.26:4022/rtp/239.3.1.243:8000$北京联通
BRTV体育休闲,http://vpn.famcloud.top:9878/rtp/239.3.1.243:8000$北京联通
BTV国际频道,http://221.219.148.78:8888/rtp/239.3.1.235:8000$北京联通
BTV国际频道,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.235:8000$北京联通
BTV国际频道,http://123.118.58.227:8686/rtp/239.3.1.235:8000$北京联通
BTV国际频道,http://111.196.134.175:20000/rtp/239.3.1.235:8000$北京联通
BTV国际频道,http://114.252.228.26:4022/rtp/239.3.1.235:8000$北京联通
BTV国际频道,http://vpn.famcloud.top:9878/rtp/239.3.1.235:8000$北京联通
爱上4K,http://221.219.148.78:8888/rtp/239.3.1.236:2000$北京联通
爱上4K,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.236:2000$北京联通
爱上4K,http://123.118.58.227:8686/rtp/239.3.1.236:2000$北京联通
爱上4K,http://111.196.134.175:20000/rtp/239.3.1.236:2000$北京联通
爱上4K,http://114.252.228.26:4022/rtp/239.3.1.236:2000$北京联通
爱上4K,http://vpn.famcloud.top:9878/rtp/239.3.1.236:2000$北京联通
每日影院,http://221.219.148.78:8888/# rtp/239.3.1.111:8001$北京联通
每日影院,http://bjyq-vnc-dns.mfsz.com.cn:8888/# rtp/239.3.1.111:8001$北京联通
每日影院,http://123.118.58.227:8686/# rtp/239.3.1.111:8001$北京联通
每日影院,http://111.196.134.175:20000/# rtp/239.3.1.111:8001$北京联通
每日影院,http://114.252.228.26:4022/# rtp/239.3.1.111:8001$北京联通
每日影院,http://vpn.famcloud.top:9878/# rtp/239.3.1.111:8001$北京联通
纪实人文,http://221.219.148.78:8888/rtp/239.3.1.212:8060$北京联通
纪实人文,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.212:8060$北京联通
纪实人文,http://123.118.58.227:8686/rtp/239.3.1.212:8060$北京联通
纪实人文,http://111.196.134.175:20000/rtp/239.3.1.212:8060$北京联通
纪实人文,http://114.252.228.26:4022/rtp/239.3.1.212:8060$北京联通
纪实人文,http://vpn.famcloud.top:9878/rtp/239.3.1.212:8060$北京联通
风尚生活,http://221.219.148.78:8888/# rtp/239.3.1.114:8001$北京联通
风尚生活,http://bjyq-vnc-dns.mfsz.com.cn:8888/# rtp/239.3.1.114:8001$北京联通
风尚生活,http://123.118.58.227:8686/# rtp/239.3.1.114:8001$北京联通
风尚生活,http://111.196.134.175:20000/# rtp/239.3.1.114:8001$北京联通
风尚生活,http://114.252.228.26:4022/# rtp/239.3.1.114:8001$北京联通
风尚生活,http://vpn.famcloud.top:9878/# rtp/239.3.1.114:8001$北京联通
地理,http://221.219.148.78:8888/rtp/239.3.1.71:4120$北京联通
地理,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.71:4120$北京联通
地理,http://123.118.58.227:8686/rtp/239.3.1.71:4120$北京联通
地理,http://111.196.134.175:20000/rtp/239.3.1.71:4120$北京联通
地理,http://114.252.228.26:4022/rtp/239.3.1.71:4120$北京联通
地理,http://vpn.famcloud.top:9878/rtp/239.3.1.71:4120$北京联通
幸福剧场,http://221.219.148.78:8888/# rtp/239.3.1.112:8001$北京联通
幸福剧场,http://bjyq-vnc-dns.mfsz.com.cn:8888/# rtp/239.3.1.112:8001$北京联通
幸福剧场,http://123.118.58.227:8686/# rtp/239.3.1.112:8001$北京联通
幸福剧场,http://111.196.134.175:20000/# rtp/239.3.1.112:8001$北京联通
幸福剧场,http://114.252.228.26:4022/# rtp/239.3.1.112:8001$北京联通
幸福剧场,http://vpn.famcloud.top:9878/# rtp/239.3.1.112:8001$北京联通
幸福娱乐,http://221.219.148.78:8888/# rtp/239.3.1.113:8001$北京联通
幸福娱乐,http://bjyq-vnc-dns.mfsz.com.cn:8888/# rtp/239.3.1.113:8001$北京联通
幸福娱乐,http://123.118.58.227:8686/# rtp/239.3.1.113:8001$北京联通
幸福娱乐,http://111.196.134.175:20000/# rtp/239.3.1.113:8001$北京联通
幸福娱乐,http://114.252.228.26:4022/# rtp/239.3.1.113:8001$北京联通
幸福娱乐,http://vpn.famcloud.top:9878/# rtp/239.3.1.113:8001$北京联通
萌宠TV,http://221.219.148.78:8888/rtp/239.3.1.102:8001$北京联通
萌宠TV,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.102:8001$北京联通
萌宠TV,http://123.118.58.227:8686/rtp/239.3.1.102:8001$北京联通
萌宠TV,http://111.196.134.175:20000/rtp/239.3.1.102:8001$北京联通
萌宠TV,http://114.252.228.26:4022/rtp/239.3.1.102:8001$北京联通
萌宠TV,http://vpn.famcloud.top:9878/rtp/239.3.1.102:8001$北京联通
茶频道,http://221.219.148.78:8888/rtp/239.3.1.165:8001$北京联通
茶频道,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.165:8001$北京联通
茶频道,http://123.118.58.227:8686/rtp/239.3.1.165:8001$北京联通
茶频道,http://111.196.134.175:20000/rtp/239.3.1.165:8001$北京联通
茶频道,http://114.252.228.26:4022/rtp/239.3.1.165:8001$北京联通
茶频道,http://vpn.famcloud.top:9878/rtp/239.3.1.165:8001$北京联通
体育赛事,http://221.219.148.78:8888/rtp/239.3.1.157:8176$北京联通
体育赛事,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.157:8176$北京联通
体育赛事,http://123.118.58.227:8686/rtp/239.3.1.157:8176$北京联通
体育赛事,http://111.196.134.175:20000/rtp/239.3.1.157:8176$北京联通
体育赛事,http://114.252.228.26:4022/rtp/239.3.1.157:8176$北京联通
体育赛事,http://vpn.famcloud.top:9878/rtp/239.3.1.157:8176$北京联通
大健康,http://221.219.148.78:8888/rtp/239.3.1.251:8001$北京联通
大健康,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.251:8001$北京联通
大健康,http://123.118.58.227:8686/rtp/239.3.1.251:8001$北京联通
大健康,http://111.196.134.175:20000/rtp/239.3.1.251:8001$北京联通
大健康,http://114.252.228.26:4022/rtp/239.3.1.251:8001$北京联通
大健康,http://vpn.famcloud.top:9878/rtp/239.3.1.251:8001$北京联通
解密,http://221.219.148.78:8888/rtp/239.3.1.75:4120$北京联通
解密,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.75:4120$北京联通
解密,http://123.118.58.227:8686/rtp/239.3.1.75:4120$北京联通
解密,http://111.196.134.175:20000/rtp/239.3.1.75:4120$北京联通
解密,http://114.252.228.26:4022/rtp/239.3.1.75:4120$北京联通
解密,http://vpn.famcloud.top:9878/rtp/239.3.1.75:4120$北京联通
军事,http://221.219.148.78:8888/rtp/239.3.1.76:4120$北京联通
军事,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.76:4120$北京联通
军事,http://123.118.58.227:8686/rtp/239.3.1.76:4120$北京联通
军事,http://111.196.134.175:20000/rtp/239.3.1.76:4120$北京联通
军事,http://114.252.228.26:4022/rtp/239.3.1.76:4120$北京联通
军事,http://vpn.famcloud.top:9878/rtp/239.3.1.76:4120$北京联通
军旅剧场,http://221.219.148.78:8888/rtp/239.3.1.68:4120$北京联通
军旅剧场,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.68:4120$北京联通
军旅剧场,http://123.118.58.227:8686/rtp/239.3.1.68:4120$北京联通
军旅剧场,http://111.196.134.175:20000/rtp/239.3.1.68:4120$北京联通
军旅剧场,http://114.252.228.26:4022/rtp/239.3.1.68:4120$北京联通
军旅剧场,http://vpn.famcloud.top:9878/rtp/239.3.1.68:4120$北京联通
动画,http://221.219.148.78:8888/rtp/239.3.1.80:4120$北京联通
动画,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.80:4120$北京联通
动画,http://123.118.58.227:8686/rtp/239.3.1.80:4120$北京联通
动画,http://111.196.134.175:20000/rtp/239.3.1.80:4120$北京联通
动画,http://114.252.228.26:4022/rtp/239.3.1.80:4120$北京联通
动画,http://vpn.famcloud.top:9878/rtp/239.3.1.80:4120$北京联通
古装剧场,http://221.219.148.78:8888/rtp/239.3.1.69:4120$北京联通
古装剧场,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.69:4120$北京联通
古装剧场,http://123.118.58.227:8686/rtp/239.3.1.69:4120$北京联通
古装剧场,http://111.196.134.175:20000/rtp/239.3.1.69:4120$北京联通
古装剧场,http://114.252.228.26:4022/rtp/239.3.1.69:4120$北京联通
古装剧场,http://vpn.famcloud.top:9878/rtp/239.3.1.69:4120$北京联通
台球,http://221.219.148.78:8888/rtp/239.3.1.85:4120$北京联通
台球,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.85:4120$北京联通
台球,http://123.118.58.227:8686/rtp/239.3.1.85:4120$北京联通
台球,http://111.196.134.175:20000/rtp/239.3.1.85:4120$北京联通
台球,http://114.252.228.26:4022/rtp/239.3.1.85:4120$北京联通
台球,http://vpn.famcloud.top:9878/rtp/239.3.1.85:4120$北京联通
国学,http://221.219.148.78:8888/rtp/239.3.1.77:4120$北京联通
国学,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.77:4120$北京联通
国学,http://123.118.58.227:8686/rtp/239.3.1.77:4120$北京联通
国学,http://111.196.134.175:20000/rtp/239.3.1.77:4120$北京联通
国学,http://114.252.228.26:4022/rtp/239.3.1.77:4120$北京联通
国学,http://vpn.famcloud.top:9878/rtp/239.3.1.77:4120$北京联通
城市剧场,http://221.219.148.78:8888/rtp/239.3.1.67:4120$北京联通
城市剧场,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.67:4120$北京联通
城市剧场,http://123.118.58.227:8686/rtp/239.3.1.67:4120$北京联通
城市剧场,http://111.196.134.175:20000/rtp/239.3.1.67:4120$北京联通
城市剧场,http://114.252.228.26:4022/rtp/239.3.1.67:4120$北京联通
城市剧场,http://vpn.famcloud.top:9878/rtp/239.3.1.67:4120$北京联通
墨宝,http://221.219.148.78:8888/rtp/239.3.1.83:4120$北京联通
墨宝,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.83:4120$北京联通
墨宝,http://123.118.58.227:8686/rtp/239.3.1.83:4120$北京联通
墨宝,http://111.196.134.175:20000/rtp/239.3.1.83:4120$北京联通
墨宝,http://114.252.228.26:4022/rtp/239.3.1.83:4120$北京联通
墨宝,http://vpn.famcloud.top:9878/rtp/239.3.1.83:4120$北京联通
好学生,http://221.219.148.78:8888/rtp/239.3.1.81:4120$北京联通
好学生,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.81:4120$北京联通
好学生,http://123.118.58.227:8686/rtp/239.3.1.81:4120$北京联通
好学生,http://111.196.134.175:20000/rtp/239.3.1.81:4120$北京联通
好学生,http://114.252.228.26:4022/rtp/239.3.1.81:4120$北京联通
好学生,http://vpn.famcloud.top:9878/rtp/239.3.1.81:4120$北京联通
爱生活,http://221.219.148.78:8888/rtp/239.3.1.86:4120$北京联通
爱生活,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.86:4120$北京联通
爱生活,http://123.118.58.227:8686/rtp/239.3.1.86:4120$北京联通
爱生活,http://111.196.134.175:20000/rtp/239.3.1.86:4120$北京联通
爱生活,http://114.252.228.26:4022/rtp/239.3.1.86:4120$北京联通
爱生活,http://vpn.famcloud.top:9878/rtp/239.3.1.86:4120$北京联通
美人,http://221.219.148.78:8888/rtp/239.3.1.73:4120$北京联通
美人,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.73:4120$北京联通
美人,http://123.118.58.227:8686/rtp/239.3.1.73:4120$北京联通
美人,http://111.196.134.175:20000/rtp/239.3.1.73:4120$北京联通
美人,http://114.252.228.26:4022/rtp/239.3.1.73:4120$北京联通
美人,http://vpn.famcloud.top:9878/rtp/239.3.1.73:4120$北京联通
美妆,http://221.219.148.78:8888/rtp/239.3.1.72:4120$北京联通
美妆,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.72:4120$北京联通
美妆,http://123.118.58.227:8686/rtp/239.3.1.72:4120$北京联通
美妆,http://111.196.134.175:20000/rtp/239.3.1.72:4120$北京联通
美妆,http://114.252.228.26:4022/rtp/239.3.1.72:4120$北京联通
美妆,http://vpn.famcloud.top:9878/rtp/239.3.1.72:4120$北京联通
财富天下,http://221.219.148.78:8888/rtp/239.3.1.53:9136$北京联通
财富天下,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.53:9136$北京联通
财富天下,http://123.118.58.227:8686/rtp/239.3.1.53:9136$北京联通
财富天下,http://111.196.134.175:20000/rtp/239.3.1.53:9136$北京联通
财富天下,http://114.252.228.26:4022/rtp/239.3.1.53:9136$北京联通
财富天下,http://vpn.famcloud.top:9878/rtp/239.3.1.53:9136$北京联通
足球,http://221.219.148.78:8888/rtp/239.3.1.89:4120$北京联通
足球,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.89:4120$北京联通
足球,http://123.118.58.227:8686/rtp/239.3.1.89:4120$北京联通
足球,http://111.196.134.175:20000/rtp/239.3.1.89:4120$北京联通
足球,http://114.252.228.26:4022/rtp/239.3.1.89:4120$北京联通
足球,http://vpn.famcloud.top:9878/rtp/239.3.1.89:4120$北京联通
鉴赏,http://221.219.148.78:8888/rtp/239.3.1.82:4120$北京联通
鉴赏,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.82:4120$北京联通
鉴赏,http://123.118.58.227:8686/rtp/239.3.1.82:4120$北京联通
鉴赏,http://111.196.134.175:20000/rtp/239.3.1.82:4120$北京联通
鉴赏,http://114.252.228.26:4022/rtp/239.3.1.82:4120$北京联通
鉴赏,http://vpn.famcloud.top:9878/rtp/239.3.1.82:4120$北京联通
魅力时尚,http://221.219.148.78:8888/rtp/239.3.1.196:9012$北京联通
魅力时尚,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.196:9012$北京联通
魅力时尚,http://123.118.58.227:8686/rtp/239.3.1.196:9012$北京联通
魅力时尚,http://111.196.134.175:20000/rtp/239.3.1.196:9012$北京联通
魅力时尚,http://114.252.228.26:4022/rtp/239.3.1.196:9012$北京联通
魅力时尚,http://vpn.famcloud.top:9878/rtp/239.3.1.196:9012$北京联通
少儿频道,#genre#
BRTV卡酷少儿,http://221.219.148.78:8888/rtp/239.3.1.189:8000$北京联通
BRTV卡酷少儿,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.189:8000$北京联通
BRTV卡酷少儿,http://123.118.58.227:8686/rtp/239.3.1.189:8000$北京联通
BRTV卡酷少儿,http://111.196.134.175:20000/rtp/239.3.1.189:8000$北京联通
BRTV卡酷少儿,http://114.252.228.26:4022/rtp/239.3.1.189:8000$北京联通
BRTV卡酷少儿,http://vpn.famcloud.top:9878/rtp/239.3.1.189:8000$北京联通
淘Baby,http://221.219.148.78:8888/rtp/239.3.1.238:8001$北京联通
淘Baby,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.238:8001$北京联通
淘Baby,http://123.118.58.227:8686/rtp/239.3.1.238:8001$北京联通
淘Baby,http://111.196.134.175:20000/rtp/239.3.1.238:8001$北京联通
淘Baby,http://114.252.228.26:4022/rtp/239.3.1.238:8001$北京联通
淘Baby,http://vpn.famcloud.top:9878/rtp/239.3.1.238:8001$北京联通
少儿动画,http://221.219.148.78:8888/rtp/239.3.1.199:9000$北京联通
少儿动画,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.199:9000$北京联通
少儿动画,http://123.118.58.227:8686/rtp/239.3.1.199:9000$北京联通
少儿动画,http://111.196.134.175:20000/rtp/239.3.1.199:9000$北京联通
少儿动画,http://114.252.228.26:4022/rtp/239.3.1.199:9000$北京联通
少儿动画,http://vpn.famcloud.top:9878/rtp/239.3.1.199:9000$北京联通
嘉佳卡通,http://221.219.148.78:8888/rtp/239.3.1.147:9268$北京联通
嘉佳卡通,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.147:9268$北京联通
嘉佳卡通,http://123.118.58.227:8686/rtp/239.3.1.147:9268$北京联通
嘉佳卡通,http://111.196.134.175:20000/rtp/239.3.1.147:9268$北京联通
嘉佳卡通,http://114.252.228.26:4022/rtp/239.3.1.147:9268$北京联通
嘉佳卡通,http://vpn.famcloud.top:9878/rtp/239.3.1.147:9268$北京联通
金鹰卡通,http://221.219.148.78:8888/rtp/239.3.1.51:9252$北京联通
金鹰卡通,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.51:9252$北京联通
金鹰卡通,http://123.118.58.227:8686/rtp/239.3.1.51:9252$北京联通
金鹰卡通,http://111.196.134.175:20000/rtp/239.3.1.51:9252$北京联通
金鹰卡通,http://114.252.228.26:4022/rtp/239.3.1.51:9252$北京联通
金鹰卡通,http://vpn.famcloud.top:9878/rtp/239.3.1.51:9252$北京联通
4K专区,#genre#
淘4K,http://221.219.148.78:8888/rtp/239.3.1.249:8001$北京联通
淘4K,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.249:8001$北京联通
淘4K,http://123.118.58.227:8686/rtp/239.3.1.249:8001$北京联通
淘4K,http://111.196.134.175:20000/rtp/239.3.1.249:8001$北京联通
淘4K,http://114.252.228.26:4022/rtp/239.3.1.249:8001$北京联通
淘4K,http://vpn.famcloud.top:9878/rtp/239.3.1.249:8001$北京联通
数字频道,#genre#
淘电影,http://221.219.148.78:8888/rtp/239.3.1.250:8001$北京联通
淘电影,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.250:8001$北京联通
淘电影,http://123.118.58.227:8686/rtp/239.3.1.250:8001$北京联通
淘电影,http://111.196.134.175:20000/rtp/239.3.1.250:8001$北京联通
淘电影,http://114.252.228.26:4022/rtp/239.3.1.250:8001$北京联通
淘电影,http://vpn.famcloud.top:9878/rtp/239.3.1.250:8001$北京联通
星影,http://221.219.148.78:8888/rtp/239.3.1.94:4120$北京联通
星影,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.94:4120$北京联通
星影,http://123.118.58.227:8686/rtp/239.3.1.94:4120$北京联通
星影,http://111.196.134.175:20000/rtp/239.3.1.94:4120$北京联通
星影,http://114.252.228.26:4022/rtp/239.3.1.94:4120$北京联通
星影,http://vpn.famcloud.top:9878/rtp/239.3.1.94:4120$北京联通
动作影院,http://221.219.148.78:8888/rtp/239.3.1.92:4120$北京联通
动作影院,http://bjyq-vnc-dns.mfsz.com.cn:8888/rtp/239.3.1.92:4120$北京联通
动作影院,http://123.118.58.227:8686/rtp/239.3.1.92:4120$北京联通
动作影院,http://111.196.134.175:20000/rtp/239.3.1.92:4120$北京联通
